1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
‘ddd YYYY-MM-DD HH:MM’,Lights AHU1,Lights AHU2,Lights AHU3,Lights AHU4,Plugs AHU1,Plugs AHU2,Plugs AHU3,Plugs AHU4,Ext Lights,Int ATMs,Ext ATMs,Water Heater,Big Ass Fan,Transfer Fan,Exhaust Fan
Fri 2015-04-03 22:00,0,0,0,65,98,383,175,705,3385,501,235,0,4,372,0
Fri 2015-04-03 23:00,0,0,0,65,97,397,173,703,3199,496,234,0,4,373,0
Sat 2015-04-04 00:00,0,2,0,65,97,397,174,700,2963,495,230,0,5,371,0
Sat 2015-04-04 01:00,145,631,256,65,98,373,173,704,2971,495,229,0,4,375,0
Sat 2015-04-04 02:00,0,0,0,65,97,379,174,700,2826,495,228,0,4,369,0
Sat 2015-04-04 03:00,0,0,0,65,97,387,173,699,2812,494,226,0,4,365,0
Sat 2015-04-04 04:00,135,585,237,65,97,398,173,703,2808,495,226,0,4,366,0
Sat 2015-04-04 05:00,9,40,25,65,97,395,173,699,2934,495,231,0,4,366,0
Sat 2015-04-04 06:00,0,0,0,65,97,364,173,700,2966,504,228,0,4,366,0
Sat 2015-04-04 07:00,25,107,43,65,114,568,201,707,444,503,233,19,7,367,0
Sat 2015-04-04 08:00,204,872,357,65,144,1188,240,707,46,512,252,691,296,366,7
Sat 2015-04-04 09:00,204,870,357,65,233,1185,263,711,61,513,316,0,302,368,7
Sat 2015-04-04 10:00,202,872,354,65,234,1196,300,705,62,519,328,0,304,368,8
Sat 2015-04-04 11:00,204,874,340,65,246,1267,302,711,62,537,359,0,301,365,9
Sat 2015-04-04 12:00,204,869,332,65,238,1168,331,710,62,531,327,280,303,364,10
Sat 2015-04-04 13:00,204,870,322,65,251,1323,336,707,62,524,317,0,301,366,9
Sat 2015-04-04 14:00,170,872,321,65,247,1344,298,708,62,519,284,0,295,366,10
Sat 2015-04-04 15:00,193,874,349,65,221,1049,297,710,62,510,246,0,6,367,0
Sat 2015-04-04 16:00,204,886,361,65,210,1071,289,709,47,517,227,0,4,370,0
Sat 2015-04-04 17:00,88,386,198,65,142,814,191,708,46,513,232,0,5,83,0
Sat 2015-04-04 18:00,67,297,120,65,115,412,191,705,46,508,235,0,4,372,0
Sat 2015-04-04 19:00,204,888,286,65,105,380,200,710,741,513,231,0,4,372,0
Sat 2015-04-04 20:00,138,609,195,65,99,366,193,702,3382,504,227,0,4,371,0
Sat 2015-04-04 21:00,159,689,222,65,98,372,194,703,3304,503,227,0,4,373,0
Sat 2015-04-04 22:00,0,4,0,65,98,360,192,697,3114,497,225,0,4,369,0
Sat 2015-04-04 23:00,156,678,219,65,97,359,191,702,3028,494,228,0,4,372,0
Sun 2015-04-05 00:00,0,3,0,65,124,417,231,698,2982,494,223,0,5,373,0
Sun 2015-04-05 01:00,128,559,180,65,97,370,191,702,2859,493,221,0,4,373,0
Sun 2015-04-05 02:00,28,128,40,65,97,368,191,707,2805,493,220,0,4,368,0
Sun 2015-04-05 03:00,28,122,39,65,97,357,191,699,2713,493,220,0,4,368,0
Sun 2015-04-05 04:00,126,550,177,65,97,355,191,700,2778,494,221,0,4,371,0
Sun 2015-04-05 05:00,0,0,0,65,97,365,191,697,2647,493,221,0,4,371,0
Sun 2015-04-05 06:00,65,286,92,65,97,358,191,700,2780,493,228,0,4,372,0
Sun 2015-04-05 07:00,88,370,119,65,97,364,191,706,334,497,231,0,4,376,0
Sun 2015-04-05 08:00,16,73,23,65,97,365,191,702,45,503,223,0,4,374,0
Sun 2015-04-05 09:00,161,700,225,65,97,364,191,704,46,501,229,0,4,371,0
Sun 2015-04-05 10:00,125,543,175,65,97,357,191,704,46,508,262,0,4,371,0
Sun 2015-04-05 11:00,149,657,209,65,98,358,193,706,46,506,228,0,4,368,0
Sun 2015-04-05 12:00,188,819,263,65,98,368,190,705,46,511,238,0,4,366,0
Sun 2015-04-05 13:00,193,842,271,65,97,360,191,708,46,506,234,0,5,368,0
Sun 2015-04-05 14:00,178,783,250,65,97,370,190,706,47,509,232,10,4,364,0
Sun 2015-04-05 15:00,199,867,278,65,97,368,190,708,47,504,227,0,5,366,0
Sun 2015-04-05 16:00,204,888,286,65,97,361,191,708,47,501,235,0,4,368,0
Sun 2015-04-05 17:00,204,888,286,65,97,367,191,709,46,510,226,0,4,369,0
Sun 2015-04-05 18:00,204,890,286,65,97,368,191,707,46,506,228,0,4,372,0
Sun 2015-04-05 19:00,81,360,115,65,98,357,191,706,651,507,228,0,4,372,0
Sun 2015-04-05 20:00,177,772,248,52,99,360,193,705,2873,507,196,0,3,318,0
Sun 2015-04-05 21:00,69,305,97,65,99,370,194,700,3333,506,230,0,4,369,0
Sun 2015-04-05 22:00,153,668,214,65,98,364,191,703,3196,498,226,0,4,370,0
Sun 2015-04-05 23:00,95,416,134,65,98,366,193,702,3123,496,226,0,4,373,0
Mon 2015-04-06 00:00,78,338,108,65,98,359,192,701,3025,495,225,0,5,372,0
Mon 2015-04-06 01:00,126,551,177,65,97,365,193,701,2849,494,220,0,4,370,0
Mon 2015-04-06 02:00,44,199,63,65,97,360,191,699,2721,493,224,0,4,372,0
Mon 2015-04-06 03:00,157,686,221,65,97,366,191,704,2629,495,222,0,4,373,0
Mon 2015-04-06 04:00,0,2,2,65,97,355,191,700,2794,494,222,0,4,373,0
Mon 2015-04-06 05:00,158,688,221,65,97,414,191,704,2837,499,219,0,4,366,0
Mon 2015-04-06 06:00,0,1,1,65,97,391,191,699,3030,497,225,0,4,367,0
Mon 2015-04-06 07:00,202,869,357,65,114,598,223,711,418,500,243,0,4,369,0
Mon 2015-04-06 08:00,204,864,357,65,162,1123,297,711,53,515,266,0,5,118,7
Mon 2015-04-06 09:00,204,867,357,65,246,1195,295,714,61,506,303,0,4,4,7
Mon 2015-04-06 10:00,203,868,355,65,255,1286,301,712,62,510,291,0,5,3,9
Mon 2015-04-06 11:00,204,872,338,65,225,1226,301,711,62,519,288,0,4,4,9
Mon 2015-04-06 12:00,198,875,330,65,219,1405,301,712,62,510,292,0,5,3,8
Mon 2015-04-06 13:00,184,877,319,65,236,1306,277,712,62,511,333,28,4,4,9
Mon 2015-04-06 14:00,171,879,322,65,200,1369,272,711,63,508,334,1292,5,4,10
Mon 2015-04-06 15:00,186,881,355,65,228,1201,300,715,63,512,373,0,5,3,9
Mon 2015-04-06 16:00,184,881,356,65,250,1216,305,714,63,520,333,0,4,4,10
Mon 2015-04-06 17:00,204,880,357,65,238,1111,306,714,62,518,260,208,5,3,7
Mon 2015-04-06 18:00,204,880,357,65,228,1111,289,713,46,521,247,22,4,4,0
Mon 2015-04-06 19:00,161,709,286,65,150,859,205,714,825,523,239,0,4,4,0
Mon 2015-04-06 20:00,28,129,50,65,144,423,194,703,3383,506,238,10,5,3,0
Mon 2015-04-06 21:00,0,0,0,65,101,393,193,702,3354,503,235,0,4,363,0
Mon 2015-04-06 22:00,67,292,118,65,98,379,194,705,3248,499,232,0,4,372,0
Mon 2015-04-06 23:00,88,382,153,65,97,371,193,705,3018,496,229,0,4,370,0
Tue 2015-04-07 00:00,84,365,147,65,97,371,193,706,2939,495,227,0,4,371,0
Tue 2015-04-07 01:00,67,297,118,65,98,372,192,705,2808,493,229,0,4,375,0
Tue 2015-04-07 02:00,73,318,129,65,97,377,191,703,2707,495,226,0,4,370,0
Tue 2015-04-07 03:00,90,378,154,65,97,374,192,699,2857,496,228,0,4,372,0
Tue 2015-04-07 04:00,67,291,118,65,97,369,191,697,2739,496,226,0,5,371,0
Tue 2015-04-07 05:00,97,421,170,65,97,369,190,699,2908,496,228,0,4,365,0
Tue 2015-04-07 06:00,63,268,110,65,97,374,190,698,3134,502,233,0,4,364,0
Tue 2015-04-07 07:00,204,878,361,65,114,548,208,707,901,505,238,0,4,366,0
Tue 2015-04-07 08:00,204,864,353,65,159,1215,238,702,210,505,239,0,4,129,5
Tue 2015-04-07 09:00,204,869,348,65,248,1295,262,720,61,517,247,0,5,4,8
Tue 2015-04-07 10:00,205,873,358,65,193,1299,281,710,61,502,277,0,4,3,7
Tue 2015-04-07 11:00,204,875,358,65,206,1292,296,706,62,511,276,0,5,4,9
Tue 2015-04-07 12:00,203,877,357,65,226,1259,277,707,62,515,274,0,4,4,9
Tue 2015-04-07 13:00,198,878,332,65,208,1226,292,707,62,508,265,4,5,3,9
Tue 2015-04-07 14:00,181,879,322,65,198,1356,266,705,62,506,255,1189,4,4,9
Tue 2015-04-07 15:00,176,881,346,65,208,1208,279,708,63,508,294,137,5,4,9
Tue 2015-04-07 16:00,188,881,357,65,221,1101,294,708,63,507,304,0,4,3,9
Tue 2015-04-07 17:00,204,880,357,65,205,1147,298,706,62,508,298,0,5,4,7
Tue 2015-04-07 18:00,204,880,357,65,189,1051,274,709,46,517,244,0,4,4,0
Tue 2015-04-07 19:00,123,543,218,65,157,887,187,716,892,509,246,0,4,3,0
Tue 2015-04-07 20:00,0,6,0,65,147,398,177,700,3380,504,235,0,5,4,0
Tue 2015-04-07 21:00,0,2,0,65,101,424,179,698,3320,503,233,0,4,311,0
Tue 2015-04-07 22:00,0,2,0,65,99,411,174,699,3270,496,237,0,4,373,0
Tue 2015-04-07 23:00,49,217,87,65,98,356,175,699,3002,493,232,0,4,371,0
Wed 2015-04-08 00:00,104,463,185,65,98,405,176,701,2914,493,229,0,4,373,0
Wed 2015-04-08 01:00,15,69,26,65,98,399,175,700,2823,494,226,0,4,372,0
Wed 2015-04-08 02:00,133,572,231,65,98,359,175,706,2741,493,228,0,4,373,0
Wed 2015-04-08 03:00,10,26,10,65,98,400,173,700,2586,493,227,10,4,372,0
Wed 2015-04-08 04:00,153,671,272,65,98,393,173,704,2751,493,228,0,4,372,0
Wed 2015-04-08 05:00,0,5,0,65,98,356,173,698,3020,494,230,0,4,368,0
Wed 2015-04-08 06:00,158,689,280,65,98,401,172,704,3064,496,227,0,4,364,0
Wed 2015-04-08 07:00,181,777,320,65,115,559,200,709,329,498,231,0,4,366,0
Wed 2015-04-08 08:00,203,867,357,65,136,1270,245,709,149,499,268,0,4,182,7
Wed 2015-04-08 09:00,204,870,357,65,188,1339,281,714,61,501,286,0,5,3,7
Wed 2015-04-08 10:00,205,873,357,65,227,1259,283,709,62,508,270,0,4,4,8
Wed 2015-04-08 11:00,205,875,358,65,243,1256,285,709,62,505,311,0,5,3,8
Wed 2015-04-08 12:00,186,877,344,65,213,1355,263,713,62,512,284,0,4,4,9
Wed 2015-04-08 13:00,180,879,332,65,221,1252,269,708,62,504,288,20,5,4,9
Wed 2015-04-08 14:00,163,880,352,65,189,1165,298,707,62,506,317,930,4,3,9
Wed 2015-04-08 15:00,174,880,349,65,188,1149,309,713,62,503,254,0,5,4,9
Wed 2015-04-08 16:00,195,880,357,65,209,1161,300,710,62,506,286,0,4,4,8
Wed 2015-04-08 17:00,204,879,357,65,198,1104,308,711,62,509,261,0,4,3,8
Wed 2015-04-08 18:00,204,881,357,65,169,1072,294,709,46,509,258,0,5,4,0
Wed 2015-04-08 19:00,132,588,234,65,150,877,203,709,788,526,242,0,4,4,0
Wed 2015-04-08 20:00,0,10,0,65,138,387,192,699,3288,500,232,0,4,3,0
Wed 2015-04-08 21:00,0,11,0,65,101,393,194,698,3390,502,236,0,4,250,0
Wed 2015-04-08 22:00,0,12,0,65,98,358,192,699,3181,496,233,0,4,372,0
Wed 2015-04-08 23:00,0,14,0,65,98,386,196,699,3174,498,231,0,4,372,0
Thu 2015-04-09 00:00,72,322,127,65,97,379,193,701,2897,492,229,0,4,373,0
Thu 2015-04-09 01:00,74,319,125,65,97,364,191,700,2962,492,228,0,4,372,0
Thu 2015-04-09 02:00,20,98,36,65,97,396,192,709,2709,492,229,0,4,374,0
Thu 2015-04-09 03:00,124,540,217,65,97,375,192,707,2646,492,230,0,4,375,0
Thu 2015-04-09 04:00,10,48,15,65,97,366,192,698,2765,492,229,10,4,372,0
Thu 2015-04-09 05:00,149,652,264,65,97,386,191,703,2925,495,230,0,5,366,0
Thu 2015-04-09 06:00,0,12,0,65,97,384,192,700,3106,498,232,0,4,365,0
Thu 2015-04-09 07:00,185,799,326,65,114,539,222,709,298,501,239,0,4,366,0
Thu 2015-04-09 08:00,222,936,376,71,134,1247,279,713,162,503,263,0,5,71,6
Thu 2015-04-09 09:00,204,869,357,65,203,1276,296,710,99,508,294,0,4,4,8
Thu 2015-04-09 10:00,204,871,357,65,210,1345,281,712,61,512,249,0,5,3,7
Thu 2015-04-09 11:00,197,873,325,65,222,1327,283,712,62,506,285,0,5,4,8
Thu 2015-04-09 12:00,170,877,320,65,223,1316,281,711,62,511,287,0,4,4,8
Thu 2015-04-09 13:00,153,879,322,65,194,1275,281,711,62,509,317,21,5,3,9
Thu 2015-04-09 14:00,151,879,322,65,213,1332,291,710,62,508,265,899,4,4,9
Thu 2015-04-09 15:00,172,881,344,65,218,1246,313,714,63,507,324,0,5,3,10
Thu 2015-04-09 16:00,160,866,356,65,228,1259,320,711,62,511,271,117,4,4,9
Thu 2015-04-09 17:00,165,757,357,65,234,1174,310,713,62,514,281,173,5,4,9
Thu 2015-04-09 18:00,165,617,337,65,173,1060,270,712,46,516,244,0,4,3,0
Thu 2015-04-09 19:00,165,555,262,65,152,825,168,712,873,520,242,0,4,4,0
Thu 2015-04-09 20:00,143,404,215,65,142,451,160,707,3392,506,236,0,5,4,0
Thu 2015-04-09 21:00,0,1,0,65,121,371,162,702,3328,512,235,0,4,346,0
Thu 2015-04-09 22:00,0,4,0,65,98,388,160,703,3286,503,231,0,4,372,0
Thu 2015-04-09 23:00,0,5,0,65,98,406,160,702,3149,497,231,0,4,374,0
Fri 2015-04-10 00:00,16,3,0,65,98,361,160,703,2916,496,229,0,4,373,0
Fri 2015-04-10 01:00,0,4,0,65,97,422,159,702,2796,495,227,0,4,372,0
Fri 2015-04-10 02:00,16,3,0,65,97,372,159,703,2836,494,228,0,4,375,0
Fri 2015-04-10 03:00,0,2,0,65,97,378,159,703,2714,495,228,0,4,373,0
Fri 2015-04-10 04:00,19,1,0,65,97,405,159,701,2729,494,227,0,4,372,0
Fri 2015-04-10 05:00,7,2,0,65,97,347,159,698,3079,505,227,0,4,368,0
Fri 2015-04-10 06:00,19,2,0,65,97,413,159,698,3149,501,229,0,4,365,0
Fri 2015-04-10 07:00,26,28,10,65,114,567,188,707,217,503,235,0,4,367,0
Fri 2015-04-10 08:00,197,735,354,65,194,1309,245,711,60,508,260,0,4,320,7
Fri 2015-04-10 09:00,180,817,357,65,248,1319,276,707,61,508,312,0,5,4,8
Fri 2015-04-10 10:00,165,825,358,65,231,1270,267,707,61,502,289,0,4,4,8
Fri 2015-04-10 11:00,160,789,315,65,217,1353,273,707,62,514,294,0,5,3,8
Fri 2015-04-10 12:00,136,777,295,65,221,1443,284,706,62,515,323,0,4,4,8
Fri 2015-04-10 13:00,121,805,317,65,249,1251,282,708,62,514,326,13,5,3,9
Fri 2015-04-10 14:00,137,805,326,65,218,1237,267,708,62,511,291,817,5,4,9
Fri 2015-04-10 15:00,131,834,330,65,213,1346,273,915,63,528,298,0,4,4,10
Fri 2015-04-10 16:00,176,838,314,65,231,1179,285,708,63,526,330,270,5,3,8
Fri 2015-04-10 17:00,166,825,339,65,219,1116,300,709,62,541,328,0,4,4,8
Fri 2015-04-10 18:00,165,828,357,65,205,1119,271,711,46,532,255,0,4,4,0
Fri 2015-04-10 19:00,165,748,281,65,147,799,185,703,875,526,244,0,5,3,0
Fri 2015-04-10 20:00,110,274,142,65,144,375,176,699,3432,517,237,10,4,4,0
Fri 2015-04-10 21:00,0,1,0,65,114,391,176,698,3364,511,234,0,4,355,0
Fri 2015-04-10 22:00,0,6,0,65,99,379,175,698,3313,504,234,0,4,371,0
Fri 2015-04-10 23:00,0,7,0,65,97,330,174,697,3248,500,230,0,4,371,0
Sat 2015-04-11 00:00,1,2,0,65,98,381,174,697,3154,496,230,0,4,373,0
Sat 2015-04-11 01:00,24,7,0,65,97,378,173,698,2843,494,231,0,4,374,0
Sat 2015-04-11 02:00,0,3,0,65,97,339,176,696,2900,496,228,0,5,371,0
Sat 2015-04-11 03:00,16,2,0,65,97,359,173,696,2754,495,227,0,4,369,0
Sat 2015-04-11 04:00,12,2,1,65,97,378,173,698,2670,495,227,0,4,372,0
Sat 2015-04-11 05:00,6,2,0,65,97,354,173,697,2796,497,227,0,4,370,0
Sat 2015-04-11 06:00,17,2,1,65,97,349,173,697,3054,499,233,0,4,373,0
Sat 2015-04-11 07:00,2,2,0,65,114,557,196,705,192,507,233,8,5,375,0
Sat 2015-04-11 08:00,203,394,254,68,136,1135,219,711,67,510,253,562,297,373,5
Sat 2015-04-11 09:00,204,795,351,65,243,1267,252,709,125,514,292,0,266,369,8
Sat 2015-04-11 10:00,202,833,323,65,255,1368,258,708,61,522,300,290,286,371,7
Sat 2015-04-11 11:00,196,824,342,65,236,1263,252,709,62,521,337,0,293,366,9
Sat 2015-04-11 12:00,189,794,324,65,245,1177,272,710,62,522,282,0,302,370,8
Sat 2015-04-11 13:00,180,801,307,65,255,1263,273,710,62,516,309,220,305,373,8
Sat 2015-04-11 14:00,189,772,325,65,221,1211,253,707,62,512,236,270,289,374,8
Sat 2015-04-11 15:00,191,802,319,65,230,1078,265,713,61,514,240,0,8,373,0
Sat 2015-04-11 16:00,204,758,336,65,202,1192,281,708,46,506,243,10,4,266,0
Sat 2015-04-11 17:00,168,534,259,65,141,834,173,710,46,520,239,0,5,3,0
Sat 2015-04-11 18:00,181,0,184,65,115,460,173,705,46,508,241,0,4,305,0
Sat 2015-04-11 19:00,185,0,184,65,98,361,173,707,694,506,236,0,4,369,0
Sat 2015-04-11 20:00,173,199,196,65,99,432,178,703,3395,504,232,0,4,367,0
Sat 2015-04-11 21:00,191,756,280,65,146,414,191,704,3369,504,232,0,4,368,0
Sat 2015-04-11 22:00,190,353,215,65,142,372,175,702,3239,498,230,0,5,367,0
Sat 2015-04-11 23:00,175,0,184,65,105,413,173,704,3046,498,232,0,4,370,0
Sun 2015-04-12 00:00,190,0,184,65,124,437,220,704,3098,496,229,0,4,372,0
Sun 2015-04-12 01:00,188,0,184,65,97,388,173,704,2929,495,230,0,4,374,0
Sun 2015-04-12 02:00,172,0,183,65,97,405,173,711,2824,495,229,0,4,371,0
Sun 2015-04-12 03:00,182,0,184,65,97,366,173,703,2702,496,227,0,4,372,0
Sun 2015-04-12 04:00,180,0,184,65,97,393,173,704,2745,496,228,0,4,372,0
Sun 2015-04-12 05:00,175,0,183,65,97,407,173,703,2682,495,227,0,4,371,0
Sun 2015-04-12 06:00,183,0,184,65,97,355,173,703,2917,502,239,0,5,371,0
Sun 2015-04-12 07:00,177,0,184,65,97,411,173,709,146,501,232,0,4,374,0
Sun 2015-04-12 08:00,183,0,183,65,97,400,173,705,60,503,231,0,4,370,0
Sun 2015-04-12 09:00,194,22,196,65,97,350,173,708,93,503,235,0,4,369,0
Sun 2015-04-12 10:00,191,3,184,65,98,504,173,706,46,504,237,0,4,368,0
Sun 2015-04-12 11:00,190,3,184,65,98,397,174,708,45,513,239,0,5,369,0
Sun 2015-04-12 12:00,190,0,184,65,98,399,173,709,45,510,236,0,4,368,0
Sun 2015-04-12 13:00,203,0,184,65,97,363,173,710,46,514,236,0,5,368,0
Sun 2015-04-12 14:00,190,0,184,65,97,393,172,708,46,526,239,0,4,364,0
Sun 2015-04-12 15:00,193,0,184,65,97,406,172,712,46,511,238,0,4,363,0
Sun 2015-04-12 16:00,199,0,184,65,97,369,172,711,46,508,232,0,5,363,0
Sun 2015-04-12 17:00,189,0,184,65,97,388,172,707,46,508,235,0,4,366,0
Sun 2015-04-12 18:00,183,0,184,65,97,408,172,708,45,502,233,10,4,364,0
Sun 2015-04-12 19:00,189,0,184,65,97,351,172,708,882,506,236,0,4,363,0
Sun 2015-04-12 20:00,186,1,184,65,99,409,174,707,3330,505,231,0,4,362,0
Sun 2015-04-12 21:00,170,2,183,65,99,405,175,706,3298,501,233,0,4,363,0
Sun 2015-04-12 22:00,194,0,184,65,97,361,173,708,3099,496,230,0,4,366,0
Sun 2015-04-12 23:00,177,0,184,65,98,400,174,707,3111,502,228,0,5,367,0
Mon 2015-04-13 00:00,172,0,184,65,98,382,173,706,2801,493,227,0,4,368,0
Mon 2015-04-13 01:00,186,0,183,65,97,377,173,708,2806,495,227,0,4,369,0
Mon 2015-04-13 02:00,184,0,183,65,98,407,173,708,2828,494,228,0,4,372,0
Mon 2015-04-13 03:00,186,0,184,65,97,375,173,706,2598,494,228,0,4,372,0
Mon 2015-04-13 04:00,175,0,183,65,97,380,173,702,2725,494,229,0,4,373,0
Mon 2015-04-13 05:00,188,0,184,65,97,411,173,700,2905,495,231,0,4,367,0
Mon 2015-04-13 06:00,184,0,184,65,97,363,172,700,3006,500,228,0,5,364,0
Mon 2015-04-13 07:00,195,59,194,65,114,569,193,705,74,502,229,0,4,367,0
Mon 2015-04-13 08:00,199,650,355,65,139,1123,276,704,75,503,276,0,4,96,5
Mon 2015-04-13 09:00,182,780,356,65,231,1478,306,708,218,507,321,0,4,4,7
Mon 2015-04-13 10:00,166,815,351,65,239,1215,301,705,61,518,325,0,5,4,7
Mon 2015-04-13 11:00,163,826,281,65,232,1230,306,704,61,512,276,0,5,3,7
Mon 2015-04-13 12:00,170,825,279,65,194,1252,300,706,62,510,266,0,4,4,7
Mon 2015-04-13 13:00,141,833,316,65,206,1230,302,707,62,511,308,11,5,3,8
Mon 2015-04-13 14:00,132,811,308,65,226,1395,306,706,62,506,315,1319,4,4,8
Mon 2015-04-13 15:00,136,810,293,65,212,1186,292,709,62,513,363,0,5,4,8
Mon 2015-04-13 16:00,164,787,308,65,214,1107,304,707,62,514,296,0,5,3,8
Mon 2015-04-13 17:00,167,799,317,65,194,1169,299,708,61,521,301,0,4,4,5
Mon 2015-04-13 18:00,189,833,357,65,179,1157,297,704,45,515,236,0,4,4,0
Mon 2015-04-13 19:00,165,719,280,65,143,820,179,701,782,518,231,0,5,4,0
Mon 2015-04-13 20:00,43,175,76,65,103,430,176,699,3406,510,229,0,4,3,0
Mon 2015-04-13 21:00,0,0,0,65,99,361,175,699,3369,503,232,0,4,351,0
Mon 2015-04-13 22:00,0,0,0,65,97,402,175,698,3244,504,227,0,4,372,0
Mon 2015-04-13 23:00,21,0,0,65,98,345,175,697,3092,496,223,0,4,372,0
Tue 2015-04-14 00:00,4,0,0,65,98,403,176,696,2903,495,222,0,5,373,0
Tue 2015-04-14 01:00,22,4,1,66,97,386,174,697,2780,494,220,0,4,372,0
Tue 2015-04-14 02:00,0,0,0,65,97,364,173,697,2677,495,222,10,4,374,0
Tue 2015-04-14 03:00,29,0,1,65,97,396,173,698,2719,494,222,0,4,375,0
Tue 2015-04-14 04:00,5,0,0,65,97,341,173,696,2632,495,221,0,4,374,0
Tue 2015-04-14 05:00,18,0,0,65,97,391,173,697,2741,497,222,0,4,371,0
Tue 2015-04-14 06:00,16,0,0,65,97,388,173,697,3006,499,222,0,4,364,0
Tue 2015-04-14 07:00,38,31,14,65,114,546,201,706,50,504,233,0,4,367,0
Tue 2015-04-14 08:00,202,649,355,65,149,1254,255,708,61,503,275,0,5,199,6
Tue 2015-04-14 09:00,175,808,350,65,200,1293,299,708,227,507,276,0,4,4,6
Tue 2015-04-14 10:00,193,730,344,64,216,1279,289,706,61,495,273,0,5,3,6
Tue 2015-04-14 11:00,180,827,357,65,215,1294,291,714,62,507,307,0,4,4,7
Tue 2015-04-14 12:00,174,777,354,65,205,1221,301,710,62,516,300,0,5,3,7
Tue 2015-04-14 13:00,156,752,357,65,203,1603,296,711,62,510,326,24,4,4,8
Tue 2015-04-14 14:00,127,793,327,65,194,1624,497,708,63,512,302,1046,5,3,8
Tue 2015-04-14 15:00,126,770,298,65,221,1301,384,710,63,508,301,0,4,4,9
Tue 2015-04-14 16:00,152,815,351,65,211,1249,352,710,63,517,256,0,5,4,8
Tue 2015-04-14 17:00,157,829,351,65,211,1280,370,709,63,512,297,112,4,3,8
Tue 2015-04-14 18:00,151,820,357,65,185,1132,309,708,46,517,244,18,5,4,0
Tue 2015-04-14 19:00,165,750,306,65,147,832,184,707,551,518,243,0,4,4,0
Tue 2015-04-14 20:00,1,444,66,65,129,437,175,701,3420,510,243,0,4,115,0
Tue 2015-04-14 21:00,0,0,0,65,99,358,176,695,3425,509,238,0,4,372,0
Tue 2015-04-14 22:00,0,2,0,65,98,408,173,699,3329,501,231,0,4,370,0
Tue 2015-04-14 23:00,0,0,0,65,97,364,173,704,3014,496,229,0,5,370,0
Wed 2015-04-15 00:00,0,0,0,65,97,395,173,696,2989,498,228,0,4,372,0
Wed 2015-04-15 01:00,0,0,0,65,97,405,173,695,2845,494,228,0,4,374,0
Wed 2015-04-15 02:00,0,0,1,65,98,351,173,694,2670,495,226,0,4,374,0
Wed 2015-04-15 03:00,0,2,0,65,115,414,173,696,2768,496,228,0,4,373,0
Wed 2015-04-15 04:00,17,5,1,65,154,386,173,698,2704,495,228,0,4,374,0
Wed 2015-04-15 05:00,0,2,0,65,145,362,173,696,2929,496,227,0,5,370,0
Wed 2015-04-15 06:00,0,2,0,65,109,408,172,695,3153,502,231,0,4,362,0
Wed 2015-04-15 07:00,5,27,15,65,114,548,339,706,81,505,237,0,4,366,0
Wed 2015-04-15 08:00,204,729,357,65,147,1566,301,706,60,521,259,0,4,240,6
Wed 2015-04-15 09:00,194,818,363,65,209,1498,360,710,165,517,313,0,5,4,7
Wed 2015-04-15 10:00,165,820,353,65,199,1204,314,707,61,504,283,0,4,3,7
Wed 2015-04-15 11:00,178,806,280,65,225,1398,346,711,62,513,301,0,5,4,7
Wed 2015-04-15 12:00,177,807,350,65,195,1332,349,716,62,511,335,0,5,4,7
Wed 2015-04-15 13:00,138,791,357,65,215,1358,363,711,62,508,329,13,4,3,7
Wed 2015-04-15 14:00,165,830,339,65,226,1213,327,710,62,504,260,757,5,4,9
Wed 2015-04-15 15:00,165,823,353,65,200,1261,381,713,62,509,285,0,5,4,8
Wed 2015-04-15 16:00,165,822,317,65,216,1335,328,712,62,510,257,0,4,3,7
Wed 2015-04-15 17:00,174,823,349,65,205,1209,350,714,62,508,296,0,5,4,7
Wed 2015-04-15 18:00,165,804,357,65,196,1292,312,713,46,516,249,0,4,3,0
Wed 2015-04-15 19:00,165,732,287,65,146,841,197,714,643,516,237,0,5,4,0
Wed 2015-04-15 20:00,1,162,26,65,131,445,182,704,3425,504,238,0,4,60,0
Wed 2015-04-15 21:00,0,2,0,65,99,369,178,703,3354,499,242,10,4,370,0
Wed 2015-04-15 22:00,8,0,0,65,97,414,174,705,3305,503,235,0,4,369,0
Wed 2015-04-15 23:00,13,0,0,65,97,373,175,702,3046,496,230,0,4,366,0
Thu 2015-04-16 00:00,15,2,1,65,98,398,175,704,2931,496,231,0,4,372,0
Thu 2015-04-16 01:00,1,5,0,65,97,412,173,704,2702,495,229,0,5,372,0
Thu 2015-04-16 02:00,18,0,1,65,97,364,173,711,2715,498,231,0,4,373,0
Thu 2015-04-16 03:00,1,2,0,65,97,399,173,699,2762,496,228,0,4,373,0
Thu 2015-04-16 04:00,26,2,1,65,97,380,173,699,2812,496,230,0,4,373,0
Thu 2015-04-16 05:00,15,3,0,65,97,382,173,702,2814,496,228,0,4,369,0
Thu 2015-04-16 06:00,1,3,0,65,97,406,172,698,2986,498,230,0,4,363,0
Thu 2015-04-16 07:00,34,27,38,65,114,833,344,708,46,503,233,0,5,364,0
Thu 2015-04-16 08:00,202,721,357,65,148,1225,339,713,61,506,266,0,4,205,6
Thu 2015-04-16 09:00,173,799,347,65,235,1376,320,708,150,510,266,0,4,3,6
Thu 2015-04-16 10:00,152,748,326,65,227,1467,387,708,62,506,290,0,5,4,7
