Wh,AHU1 Lighting,AHU2 Lighting,AHU3 Lighting,AHU4 Lighting,AHU1 Plugs,AHU2 Plugs,AHU3 Plugs,AHU4 Plugs,Ext Lights
2/7/2015 20:00,58,30.99999975,65.00000012,64.99999997,114,380.9999997,205.9999999,687,3298
2/7/2015 21:00,0,0.999999828,0,64.99999997,108.0000001,354.0000002,198,687,3278
2/7/2015 22:00,0,5.000000157,0,64.99999997,108.0000001,377.0000007,157.0000001,685.0000004,3222
2/7/2015 23:00,0,3.000000501,0,64.99999997,108.9999999,482.0000001,157.0000001,687,3119
2/8/2015 0:00,0,0,0,64.99999997,143.9999999,436.9999999,193.0000001,687,3034
2/8/2015 1:00,0,0,0,64.99999997,106.9999999,410.9999992,154.9999999,686.0000002,2853
2/8/2015 2:00,0,3.000000501,0,64.99999997,106.9999999,450.9999999,154.9999999,687.9999998,2896
2/8/2015 3:00,0,10.00000031,0,64.99999997,106.9999999,413.9999994,154.9999999,687.9999998,2804
2/8/2015 4:00,0,11.00000014,0,64.99999997,106.9999999,440,154.9999999,687,2673
2/8/2015 5:00,0,10.00000031,0,64.99999997,106.9999999,440,154.9999999,687.9999998,2779
2/8/2015 6:00,0,11.99999997,0,64.99999997,106.9999999,450.9999999,154.9999999,682.0000001,2806
2/8/2015 7:00,0,3.000000501,0,64.99999997,106.9999999,413.0000006,154.9999999,691.0000001,2231
2/8/2015 8:00,0,10.00000031,0,64.99999997,106.9999999,446.0000003,154.9999999,688.9999996,45
2/8/2015 9:00,0,11.99999997,0,64.99999997,106.9999999,449.0000004,154.9999999,687.9999998,45
2/8/2015 10:00,0,90.9999996,0,64.99999997,106.9999999,441.9999995,156,691.9999999,45
2/8/2015 11:00,0,136.9999998,0,64.99999997,108.9999999,441.0000007,157.0000001,690.0000003,46
2/8/2015 12:00,0,128.0000004,0,64.99999997,106.9999999,418.0000002,157.0000001,690.0000003,46
2/8/2015 13:00,26,132.9999995,28.99999986,64.99999997,106.9999999,418.0000002,154.9999999,691.0000001,46
2/8/2015 14:00,102,140.0000003,112.9999999,64.99999997,106.9999999,380.0000008,154.9999999,690.0000003,46
2/8/2015 15:00,127,90.9999996,142.0000001,64.99999997,106.9999999,380.0000008,154.9999999,691.9999999,46
2/8/2015 16:00,68,11.99999997,75.99999985,64.99999997,106.9999999,371.9999992,154.9999999,692.9999997,46
2/8/2015 17:00,94,165.9999999,119.9999999,64.99999997,106.9999999,371.0000004,154.9999999,690.0000003,990
2/8/2015 18:00,121,18.99999978,133.9999999,64.99999997,106.9999999,363.0000006,154.9999999,687.9999998,3078
2/8/2015 19:00,71,10.00000031,79.00000018,64.99999997,106.9999999,363.0000006,154.0000001,686.0000002,3347
2/8/2015 20:00,0,11.00000014,0,64.99999997,110,382.0000003,157.9999999,685.0000004,3311
2/8/2015 21:00,0,11.00000014,0,64.99999997,108.9999999,382.0000003,157.0000001,685.0000004,3297
2/8/2015 22:00,0,10.00000031,0,64.99999997,106.9999999,374.0000005,157.0000001,683.9999998,3233
2/8/2015 23:00,0,7.999999641,0,64.99999997,108.9999999,374.0000005,157.0000001,683.9999998,2997
2/9/2015 0:00,0,10.00000031,0,64.99999997,106.9999999,365.0000001,157.0000001,683.9999998,3055
2/9/2015 1:00,0,3.000000501,0,64.99999997,106.9999999,388.9999994,156,682.0000001,2766
2/9/2015 2:00,0,9.000000486,0,64.99999997,106.9999999,446.0000003,154.9999999,682.0000001,2609
2/9/2015 3:00,0,9.000000486,0,64.99999997,106.9999999,440,154.9999999,681.0000003,2705
2/9/2015 4:00,0,9.000000486,0,64.99999997,106.9999999,438.9999993,154.9999999,682.0000001,2711
2/9/2015 5:00,0,5.000000157,0,64.99999997,106.9999999,449.0000004,154.9999999,682.0000001,2851
2/9/2015 6:00,0,12.9999998,0,64.99999997,106.9999999,436.9999999,154.0000001,682.0000001,3101
2/9/2015 7:00,145,235.0000003,190.0000002,64.99999997,106.9999999,970.9999994,156,690.0000003,3136
2/9/2015 8:00,166,838.0000003,284.0000002,64.99999997,110.9999999,1295,189,691.0000001,60
2/9/2015 9:00,166,859.9999995,320.0000001,64.99999997,123.9999999,1279.999999,235.9999999,688.9999996,61
2/9/2015 10:00,165,839.9999999,270.9999998,64.99999997,132,1090.000001,262.0000001,690.0000003,61
2/9/2015 11:00,164,869.9999999,273.0000001,64.99999997,143.9999999,1307.999999,298.0000001,696.9999998,61
2/9/2015 12:00,165,875,338.9999999,64.99999997,147,1402.000001,309,691.0000001,61
2/9/2015 13:00,150,869,324.9999999,64.99999997,148.0000001,1318.999999,297,691.9999999,62
2/9/2015 14:00,159,858.9999997,300.0000001,64.99999997,132.9999999,1182.000001,253.9999999,690.0000003,62
2/9/2015 15:00,166,833.9999999,338.9999999,64.99999997,139.9999999,1081.999999,262.0000001,691.0000001,61
2/9/2015 16:00,165,851.9999999,326,64.99999997,138,1093.000001,258,696.9999998,61
2/9/2015 17:00,170,855.0000004,307.9999998,64.99999997,148.0000001,1027,288,694.0000003,1109
2/9/2015 18:00,166,853.9999996,323,64.99999997,137.0000001,1065.000001,255,687.9999998,3372
2/9/2015 19:00,163,526.9999999,216.0000001,64.99999997,128.0000001,407.0000003,214.9999999,686.0000002,3327
2/9/2015 20:00,1,4.000000329,0,64.99999997,115.0000001,435.9999992,207,681.0000003,3293
2/9/2015 21:00,0,3.000000501,0,64.99999997,112.9999999,380.0000008,165,682.0000001,3256
2/9/2015 22:00,0,5.999999985,0,64.99999997,110.9999999,415,159,681.0000003,3201
2/9/2015 23:00,0,3.000000501,0,64.99999997,112,365.0000001,157.9999999,681.0000003,2977
2/10/2015 0:00,0,6.999999813,0,64.99999997,112,410.9999992,159,682.0000001,2880
2/10/2015 1:00,0,5.999999985,0,64.99999997,110.9999999,430.0000007,156,682.9999999,2686
2/10/2015 2:00,0,1.999999656,0,64.99999997,110.9999999,441.0000007,156,682.9999999,2630
2/10/2015 3:00,0,5.000000157,0,64.99999997,110.9999999,474.0000004,156,682.9999999,2617
2/10/2015 4:00,0,4.000000329,0,64.99999997,110.9999999,438.0000005,154.9999999,682.9999999,2636
2/10/2015 5:00,0,1.999999656,0,64.99999997,110.9999999,463.0000005,156,683.9999998,2841
2/10/2015 6:00,0,5.000000157,0,64.99999997,110.9999999,466.0000006,156,682.0000001,3040
2/10/2015 7:00,153,158.0000003,182,64.99999997,112.9999999,990.0000009,156,692.9999997,1689
2/10/2015 8:00,166,855.0000004,280.0000001,64.99999997,132,1268.999999,222,691.9999999,60
2/10/2015 9:00,165,841.9999996,304.0000001,64.99999997,152.0000001,1134,250.9999999,691.9999999,60
2/10/2015 10:00,163,887.9999998,318.9999999,64.99999997,150.0000001,1144,289.9999999,692.9999997,61
2/10/2015 11:00,154,881.9999998,297.0000001,64.99999997,165.0000001,1140.999999,300,690.0000003,61
2/10/2015 12:00,153,846.9999997,293,64.99999997,169,1120,319.9999999,691.0000001,62
2/10/2015 13:00,144,858.9999997,290.0000001,64.99999997,165.9999999,1181,316.0000001,695.0000002,62
2/10/2015 14:00,137,910.9999999,309,64.99999997,163.0000001,1079.000001,310.9999999,691.9999999,62
2/10/2015 15:00,145,900.9999996,293,64.99999997,161.0000001,1092,288,694.0000003,62
2/10/2015 16:00,155,862.0000002,317.9999998,64.99999997,170.0000001,1020,280.9999999,696.9999998,62
2/10/2015 17:00,166,828.9999998,343,64.99999997,152.9999999,1008,264,700,1019
2/10/2015 18:00,166,721.0000001,341.9999999,64.99999997,134.9999999,1055,220.0000001,704.9999999,3094
2/10/2015 19:00,166,465.0000004,236.0000001,64.99999997,116,402.0000006,205.9999999,692.9999997,3393
2/10/2015 20:00,36,15.00000047,39.99999996,64.99999997,123.9999999,452.9999994,180,687.9999998,3328
2/10/2015 21:00,0,15.00000047,0,64.99999997,108.9999999,369.9999997,157.9999999,687.9999998,3321
2/10/2015 22:00,0,15.00000047,0,64.99999997,106.0000001,397.9999998,156,686.0000002,3205
2/10/2015 23:00,0,15.00000047,0,64.99999997,108.9999999,383.9999998,159,687,3084
2/11/2015 0:00,0,13.99999963,0,64.99999997,108.9999999,386.9999999,157.0000001,687,3010
2/11/2015 1:00,0,13.99999963,0,64.99999997,108.0000001,422.9999998,156,687.9999998,2865
2/11/2015 2:00,0,15.00000047,0,64.99999997,106.0000001,441.0000007,156,687.9999998,2850
2/11/2015 3:00,0,13.99999963,0,64.99999997,106.0000001,471.0000002,156,687,2652
2/11/2015 4:00,0,15.00000047,0,64.99999997,106.0000001,429.0000001,156,688.9999996,2808
2/11/2015 5:00,0,13.99999963,0,64.99999997,106.0000001,480.0000007,156,688.9999996,3017
2/11/2015 6:00,0,13.99999963,0,64.99999997,106.0000001,425.9999999,156,688.9999996,3228
2/11/2015 7:00,87,15.00000047,98.00000005,64.99999997,106.0000001,1031.999999,154.9999999,694.0000003,1517
2/11/2015 8:00,160,776.9999996,303,64.99999997,114,1270,184.0000001,688.9999996,47
2/11/2015 9:00,165,808.0000004,263.0000001,64.99999997,132.9999999,1214,243,690.0000003,60
2/11/2015 10:00,152,819.0000005,272,64.99999997,130.9999999,1104.000001,250.9999999,713.0000001,61
2/11/2015 11:00,144,816.9999998,283.0000001,64.99999997,145.9999999,1153,301.9999999,743.0000002,61
2/11/2015 12:00,153,811.9999997,240.9999999,64.99999997,154.0000001,1103,286.0000001,720.0000004,62
2/11/2015 13:00,121,845.9999999,279,64.99999997,156.9999999,1233,256.0000001,710.9999996,63
2/11/2015 14:00,118,837.0000005,294.9999999,64.99999997,134.9999999,1197,247.0000001,707.0000004,63
2/11/2015 15:00,130,819.0000005,287.0000001,64.99999997,152.9999999,1027,274.9999999,709,63
2/11/2015 16:00,135,827.0000001,328.9999999,64.99999997,154.9999999,1051.000001,256.9999999,701.9999997,63
2/11/2015 17:00,166,819.0000005,327.9999998,64.99999997,150.0000001,1044,259.9999999,696.9999998,918
2/11/2015 18:00,166,782.9999996,331.0000002,64.99999997,138,1050,238.0000001,695.0000002,3149
2/11/2015 19:00,128,208.9999996,156.0000001,64.99999997,117.9999999,410.0000004,205.0000001,686.0000002,3411
2/11/2015 20:00,0,0,0,64.99999997,112,432.0000002,184.9999999,682.0000001,3315
2/11/2015 21:00,0,4.000000329,0,64.99999997,106.9999999,360.9999993,159,682.0000001,3353
2/11/2015 22:00,0,1.999999656,0,64.99999997,106.9999999,410.0000004,157.0000001,682.9999999,3310
2/11/2015 23:00,0,1.999999656,0,64.99999997,108.0000001,360.0000005,157.0000001,682.0000001,3068
2/12/2015 0:00,0,5.999999985,0,64.99999997,110,411.9999999,157.0000001,682.0000001,3024
2/12/2015 1:00,0,1.999999656,0,64.99999997,106.9999999,383.9999998,156,682.9999999,2959
2/12/2015 2:00,0,1.999999656,0,64.99999997,106.0000001,480.0000007,156,682.9999999,2864
2/12/2015 3:00,0,4.000000329,0,64.99999997,106.0000001,425.9999999,156,683.9999998,2676
2/12/2015 4:00,0,4.000000329,0,64.99999997,106.0000001,480.0000007,156,682.0000001,2831
2/12/2015 5:00,0,1.999999656,0,64.99999997,106.0000001,425.9999999,156,682.0000001,2977
2/12/2015 6:00,0,5.000000157,0,64.99999997,106.0000001,479,156,682.9999999,3202
2/12/2015 7:00,102,7.999999641,114,64.99999997,106.0000001,981.9999993,154.9999999,691.0000001,1501
2/12/2015 8:00,157,739,299,64.99999997,121.9999999,1212.999999,172.9999999,690.0000003,58
2/12/2015 9:00,166,811.9999997,264.0000002,64.99999997,139.9999999,1172,204,691.0000001,61
2/12/2015 10:00,164,817.9999997,320.0000001,64.99999997,147,1236,270,691.0000001,61
2/12/2015 11:00,142,790.0000004,281.9999999,64.99999997,154.0000001,1108,274.0000001,691.9999999,62
2/12/2015 12:00,135,810,277.9999999,64.99999997,149,1300,256.9999999,694.0000003,63
2/12/2015 13:00,120,804.9999999,293,64.99999997,147,1222,273,691.9999999,63
2/12/2015 14:00,136,820.0000003,320.0000001,42.00000003,132.9999999,1123.999999,274.9999999,691.0000001,63
2/12/2015 15:00,145,816.9999998,330,64.99999997,152.0000001,1173,262.0000001,691.9999999,63
2/12/2015 16:00,156,767.0000003,289,64.99999997,154.9999999,1042.999999,244.9999999,691.9999999,63
2/12/2015 17:00,166,792.0000001,327.0000001,64.99999997,143.0000001,1064,267,692.9999997,805
2/12/2015 18:00,166,776.9999996,350,64.99999997,134,1015.000001,247.0000001,692.9999997,3313
2/12/2015 19:00,165,398.9999995,213.9999999,64.99999997,180,544.9999995,205.9999999,687.9999998,3410
2/12/2015 20:00,69,113.9999997,89.99999991,64.99999997,110.9999999,371.9999992,183,686.0000002,3322
2/12/2015 21:00,0,0,0,64.99999997,108.0000001,402.0000006,159,682.0000001,3167
2/12/2015 22:00,0,4.000000329,0,64.99999997,106.9999999,343.9999991,157.9999999,682.0000001,3310
2/12/2015 23:00,0,1.999999656,0,64.99999997,110,380.9999997,157.9999999,682.9999999,3004
2/13/2015 0:00,0,9.000000486,0,64.99999997,108.0000001,368.9999991,159,682.9999999,3019
2/13/2015 1:00,0,4.000000329,0,64.99999997,108.9999999,393.0000002,157.9999999,683.9999998,2898
2/13/2015 2:00,0,5.000000157,0,64.99999997,106.0000001,446.0000003,157.0000001,682.9999999,2848
2/13/2015 3:00,0,3.000000501,0,64.99999997,106.9999999,421.0000003,157.0000001,685.0000004,2711
2/13/2015 4:00,0,0,0,62.99999997,106.0000001,454,157.0000001,683.9999998,2812
2/13/2015 5:00,0,4.000000329,0,64.99999997,106.9999999,418.0000002,157.0000001,683.9999998,3111
2/13/2015 6:00,0,9.000000486,0,64.99999997,106.0000001,458.0000008,157.0000001,683.9999998,3197
2/13/2015 7:00,104,11.00000014,116.9999999,64.99999997,106.0000001,964.9999991,156,691.9999999,1653
2/13/2015 8:00,165,811.9999997,314.9999999,64.99999997,141.9999999,1279,223.0000001,691.0000001,59
2/13/2015 9:00,165,792.9999999,294.0000002,64.99999997,167,1248,262.9999999,691.9999999,60
2/13/2015 10:00,148,810,281.9999999,64.99999997,162,1243.000001,256.9999999,692.9999997,61
2/13/2015 11:00,145,805.9999997,281.9999999,64.99999997,167,1133,271.0000001,694.0000003,62
2/13/2015 12:00,144,820.0000003,247.9999999,64.99999997,152.0000001,1257.000001,255,695.0000002,62
2/13/2015 13:00,121,820.0000003,294.0000002,64.99999997,145.9999999,1237.999999,258,695.0000002,62
2/13/2015 14:00,131,820.0000003,314.0000001,64.99999997,162,1237,256.9999999,694.0000003,63
2/13/2015 15:00,133,810,336,64.99999997,158,1090.000001,264,695.0000002,63
2/13/2015 16:00,137,792.9999999,317.0000001,64.99999997,163.0000001,1073.000001,271.9999999,696.9999998,62
2/13/2015 17:00,166,792.9999999,294.0000002,64.99999997,165.0000001,1181,309,696,707
2/13/2015 18:00,166,772.0000004,348.9999999,64.99999997,139.0000001,1055,238.9999999,696.9999998,3386
2/13/2015 19:00,73,114.9999995,88.00000006,64.99999997,114,449.0000004,199.0000001,688.9999996,3440
2/13/2015 20:00,166,619.0000003,235,64.99999997,125,408.9999998,190.0000001,694.0000003,3409
2/13/2015 21:00,27,4.000000329,29.99999997,64.99999997,112,419.0000008,199.0000001,687,3353
2/13/2015 22:00,0,5.999999985,0,64.99999997,112.9999999,390.0000001,186,687.9999998,3341
2/13/2015 23:00,0,6.999999813,0,64.99999997,112.9999999,399.0000005,156,687.9999998,3252
2/14/2015 0:00,0,1.999999656,0,64.99999997,112,391.9999996,156,687.9999998,3064
2/14/2015 1:00,0,1.999999656,0,64.99999997,112.9999999,393.0000002,157.0000001,690.0000003,3063
2/14/2015 2:00,0,5.000000157,0,64.99999997,112,460.0000003,157.0000001,688.9999996,2905
2/14/2015 3:00,0,5.000000157,0,64.99999997,112,435.9999992,157.0000001,690.0000003,2919
2/14/2015 4:00,0,1.999999656,0,64.99999997,112,358.9999998,157.0000001,688.9999996,2803
2/14/2015 5:00,0,5.999999985,0,64.99999997,112,405.9999996,157.0000001,688.9999996,2809
2/14/2015 6:00,0,1.999999656,0,64.99999997,112,382.9999991,157.0000001,690.0000003,2919
2/14/2015 7:00,0,5.999999985,0,64.99999997,112,939.0000003,156,695.0000002,1392
2/14/2015 8:00,89,272.9999998,149.0000001,64.99999997,115.0000001,1105,162,690.0000003,44
2/14/2015 9:00,163,788.9999996,281.9999999,64.99999997,127,1056,268.0000001,691.9999999,60
2/14/2015 10:00,152,774.9999999,301.9999999,64.99999997,162,1101.999999,268.0000001,691.9999999,60
2/14/2015 11:00,145,793.9999997,284.9999999,64.99999997,165.9999999,1101.999999,280.9999999,691.0000001,61
2/14/2015 12:00,148,815.0000002,297.0000001,64.99999997,165.0000001,1148,270,691.9999999,62
2/14/2015 13:00,129,772.0000004,236.0000001,64.99999997,167,1173,277.9999999,690.0000003,62
2/14/2015 14:00,120,817.9999997,294.0000002,64.99999997,150.9999999,1084,282,688.9999996,62
2/14/2015 15:00,134,798.9999999,289,64.99999997,141.0000001,1126.000001,276,687.9999998,62
2/14/2015 16:00,165,687.9999996,269,64.99999997,128.9999999,1052,228,690.0000003,46
2/14/2015 17:00,43,102.9999996,69.99999993,64.99999997,110.9999999,427.0000006,187.9999999,687.9999998,585
2/14/2015 18:00,0,1.999999656,0,64.99999997,110.9999999,421.0000003,166.0000001,682.0000001,3327
2/14/2015 19:00,150,457.9999995,209.0000001,64.99999997,121,374.9999994,148.9999999,682.9999999,3337
2/14/2015 20:00,17,6.999999813,18.99999987,64.99999997,116,402.0000006,148.0000001,679.9999997,3292
2/14/2015 21:00,0,9.000000486,0,64.99999997,112,401,145.9999999,679.9999997,3160
2/14/2015 22:00,0,9.000000486,0,64.99999997,112.9999999,374.9999994,145.9999999,679.9999997,3163
2/14/2015 23:00,0,11.00000014,0,64.99999997,114,413.0000006,145.9999999,679.9999997,3033
2/15/2015 0:00,0,12.9999998,0,64.99999997,148.0000001,418.0000002,186,681.0000003,2968
2/15/2015 1:00,0,6.999999813,0,64.99999997,112,438.9999993,144,682.9999999,2991
2/15/2015 2:00,0,5.999999985,0,64.99999997,110.9999999,480.0000007,144,683.9999998,2992
2/15/2015 3:00,0,4.000000329,0,64.99999997,110.9999999,435.0000004,144,682.9999999,2755
2/15/2015 4:00,0,5.999999985,0,64.99999997,123.9999999,488.9999993,159,683.9999998,2670
2/15/2015 5:00,0,9.000000486,0,64.99999997,110.9999999,443.0000001,142.0000001,682.9999999,2799
2/15/2015 6:00,0,7.999999641,0,64.99999997,110.9999999,465,142.0000001,682.9999999,2799
2/15/2015 7:00,0,7.999999641,0,64.99999997,110.9999999,477.0000005,142.0000001,691.9999999,1330
2/15/2015 8:00,0,10.00000031,0,64.99999997,110.9999999,430.9999996,142.0000001,688.9999996,44
2/15/2015 9:00,0,9.000000486,0,64.99999997,110,477.0000005,142.0000001,687.9999998,45
2/15/2015 10:00,0,11.99999997,0,64.99999997,110.9999999,463.9999993,142.0000001,687.9999998,45
2/15/2015 11:00,0,12.9999998,0,64.99999997,112,438.9999993,142.9999999,688.9999996,46
2/15/2015 12:00,0,12.9999998,0,64.99999997,110.9999999,479,142.0000001,691.9999999,46
2/15/2015 13:00,0,11.00000014,0,64.99999997,110.9999999,430.0000007,142.0000001,688.9999996,47
2/15/2015 14:00,0,11.99999997,0,64.99999997,110.9999999,386.9999999,142.0000001,688.9999996,47
2/15/2015 15:00,0,12.9999998,0,64.99999997,110.9999999,408.9999998,142.0000001,690.0000003,47
2/15/2015 16:00,0,12.9999998,0,64.99999997,110.9999999,374.0000005,142.0000001,690.0000003,47
2/15/2015 17:00,22,100.0000001,37,68.00000001,110,388.9999994,142.0000001,691.9999999,484
2/15/2015 18:00,3,12.9999998,4.00000007,64.99999997,110.9999999,407.9999991,142.0000001,687,3411
2/15/2015 19:00,2,6.999999813,1.99999985,64.99999997,110.9999999,374.0000005,142.0000001,683.9999998,3317
2/15/2015 20:00,133,7.999999641,149.0000001,64.99999997,116,397.9999998,154.9999999,687.9999998,3227
2/15/2015 21:00,0,11.99999997,0,64.99999997,110.9999999,402.9999995,166.0000001,682.9999999,3180
2/15/2015 22:00,0,6.999999813,0,64.99999997,110,363.0000006,189,685.0000004,3136
2/15/2015 23:00,0,9.000000486,0,64.99999997,112,528.9999999,172.9999999,686.0000002,3043
2/16/2015 0:00,0,9.000000486,0,64.99999997,110.9999999,366.0000008,142.9999999,685.0000004,2931
2/16/2015 1:00,0,11.99999997,0,64.99999997,110.9999999,433.9999997,142.0000001,687,2940
2/16/2015 2:00,0,12.9999998,0,64.99999997,110,475.9999999,142.0000001,687,2556
2/16/2015 3:00,0,9.000000486,0,64.99999997,110,430.0000007,142.0000001,687,2603
2/16/2015 4:00,0,7.999999641,0,64.99999997,110,474.9999992,142.0000001,687.9999998,2805
2/16/2015 5:00,0,9.000000486,0,64.99999997,110.9999999,477.0000005,142.0000001,686.0000002,2943
2/16/2015 6:00,0,6.999999813,0,64.99999997,110.9999999,433.0000009,142.0000001,687,2932
2/16/2015 7:00,152,141.0000002,196.9999998,64.99999997,110.9999999,1031,141,692.9999997,1435
2/16/2015 8:00,166,774.9999999,280.0000001,64.99999997,119.9999999,1105,180,691.0000001,59
2/16/2015 9:00,166,798.9999999,279,64.99999997,134,1207.000001,268.0000001,691.0000001,61
2/16/2015 10:00,166,803.0000002,279,64.99999997,149,1157.000001,244.9999999,691.9999999,61
2/16/2015 11:00,163,828,277.9999999,64.99999997,145,1194,253.9999999,691.9999999,61
2/16/2015 12:00,165,816,324.0000001,64.99999997,143.9999999,1264,252,696,62
2/16/2015 13:00,150,805.9999997,326,64.99999997,139.9999999,1150,280.0000001,700,62
2/16/2015 14:00,161,803.0000002,286,64.99999997,143.9999999,1169,268.0000001,697.9999996,62
2/16/2015 15:00,161,781.9999997,287.9999999,64.99999997,139.0000001,1059.999999,273,697.9999996,62
2/16/2015 16:00,166,778.0000004,334.9999999,64.99999997,143.9999999,1056,265.9999999,699.0000002,61
2/16/2015 17:00,184,859.9999995,350,70.99999997,139.0000001,1059.999999,228,701.9999997,66
2/16/2015 18:00,165,676.9999995,310.0000001,64.99999997,123.9999999,1009.000001,205.0000001,696.9999998,3057
2/16/2015 19:00,1,0.999999828,1.00000011,64.99999997,110.9999999,463.0000005,147,691.0000001,3384
2/16/2015 20:00,0,0,0,64.99999997,114,396.9999992,150,688.9999996,3398
2/16/2015 21:00,0,0,0,64.99999997,110.9999999,422.9999998,147,690.0000003,3244
2/16/2015 22:00,0,0,0,64.99999997,110.9999999,371.0000004,147,691.0000001,3216
2/16/2015 23:00,0,0,0,64.99999997,112,424.9999993,147,688.9999996,3193
2/17/2015 0:00,0,0,0,64.99999997,110.9999999,371.0000004,148.0000001,690.0000003,2855
2/17/2015 1:00,0,0,0,64.99999997,110.9999999,446.9999991,145.0000001,688.9999996,2851
2/17/2015 2:00,0,0,0,64.99999997,110,438.9999993,145.0000001,691.0000001,2836
2/17/2015 3:00,0,0,0,64.99999997,110.9999999,482.0000001,145.0000001,690.0000003,2702
2/17/2015 4:00,0,0,0,64.99999997,110,458.0000008,145.0000001,690.0000003,2643
2/17/2015 5:00,0,0,0,64.99999997,110.9999999,455.0000007,145.0000001,690.0000003,2774
2/17/2015 6:00,0,0,0,64.99999997,110.9999999,474.0000004,145.0000001,691.9999999,3052
2/17/2015 7:00,150,193.0000004,196.0000001,64.99999997,110.9999999,997,145.0000001,696.9999998,1358
2/17/2015 8:00,165,810.9999998,280.0000001,64.99999997,114,1201,178.0000001,696.9999998,60
2/17/2015 9:00,165,816,260.0000001,64.99999997,130.0000001,1128,237,691.9999999,61
2/17/2015 10:00,162,793.9999997,276,64.99999997,143.0000001,1155,264,692.9999997,61
2/17/2015 11:00,160,786.9999999,294.0000002,64.99999997,143.9999999,1150,279,694.0000003,61
2/17/2015 12:00,155,809.0000002,307.9999998,64.99999997,154.0000001,1140.000001,286.9999999,695.0000002,61
2/17/2015 13:00,133,804.9999999,309,64.99999997,139.9999999,1321.000001,322.0000001,695.0000002,61
2/17/2015 14:00,156,778.0000004,281.9999999,64.99999997,128.9999999,1226,289.9999999,695.0000002,61
2/17/2015 15:00,154,799.9999997,333,64.99999997,149,1056.999999,297,694.0000003,62
2/17/2015 16:00,163,815.0000002,338.0000002,64.99999997,139.0000001,1170,267,696.9999998,61
2/17/2015 17:00,166,805.9999997,348.9999999,64.99999997,150.9999999,1140.000001,288,696.9999998,61
2/17/2015 18:00,166,776.9999996,351.0000001,64.99999997,130.0000001,1023.000001,238.9999999,696.9999998,3146
2/17/2015 19:00,165,791.0000002,283.0000001,64.99999997,121,465,202.0000001,692.9999997,3315
2/17/2015 20:00,79,29.0000001,86.99999995,64.99999997,117.0000001,430.0000007,195,686.0000002,3248
2/17/2015 21:00,0,0,0,64.99999997,108.9999999,391.9999996,151.0000001,685.0000004,3288
2/17/2015 22:00,0,0,0,64.99999997,108.0000001,416.9999995,141,687,3253
2/17/2015 23:00,0,0,0,64.99999997,110,379.0000002,142.9999999,687,2937
2/18/2015 0:00,0,0,0,64.99999997,108.0000001,405.9999996,142.9999999,687,2895
2/18/2015 1:00,0,0,0,64.99999997,108.0000001,441.0000007,142.0000001,688.9999996,2815
2/18/2015 2:00,0,0,0,64.99999997,108.0000001,435.9999992,141,687,2757
2/18/2015 3:00,0,0,0,64.99999997,108.0000001,479,141,687.9999998,2625
2/18/2015 4:00,0,0,0,62.00000001,108.0000001,480.9999995,141,687.9999998,2523
2/18/2015 5:00,0,0,0,64.99999997,108.0000001,430.9999996,141,687,2803
2/18/2015 6:00,0,0,0,64.99999997,108.0000001,474.9999992,141,687,3018
2/18/2015 7:00,145,41.00000007,169.0000001,64.99999997,108.0000001,1012.000001,139.9999999,691.9999999,3133
2/18/2015 8:00,166,793.9999997,280.0000001,64.99999997,114,1159.999999,157.9999999,695.0000002,1863
2/18/2015 9:00,163,780.9999999,279,64.99999997,143.0000001,1145,280.9999999,695.0000002,336
2/18/2015 10:00,163,776.9999996,274.9999999,64.99999997,130.9999999,1112.999999,273,694.0000003,60
2/18/2015 11:00,159,786.9999999,277.0000001,64.99999997,130.9999999,1206,268.0000001,694.0000003,60
2/18/2015 12:00,112,780.9999999,239,64.99999997,139.9999999,1248,250.0000001,697.9999996,60
2/18/2015 13:00,116,814.0000003,236.0000001,64.99999997,138,1100,265.9999999,699.0000002,61
2/18/2015 14:00,139,761.0000003,249,54.99999998,143.9999999,1167,267,690.0000003,61
2/18/2015 15:00,162,815.0000002,280.0000001,0,145,1143.000001,253.9999999,691.9999999,61
2/18/2015 16:00,139,796.0000004,304.0000001,0,143.0000001,1109.999999,255,691.9999999,62
2/18/2015 17:00,166,768.0000001,351.0000001,0,150.9999999,1086,267,692.9999997,202
2/18/2015 18:00,166,760.0000005,351.0000001,0,152.0000001,1045,259.9999999,694.0000003,3445
2/18/2015 19:00,165,572.0000003,257.9999999,0,128.0000001,544.0000006,193.0000001,687.9999998,3416
2/18/2015 20:00,32,1.999999656,35.00000015,0,115.0000001,433.0000009,189,686.0000002,3363
2/18/2015 21:00,0,4.000000329,0,0,110.9999999,474.0000004,141,682.9999999,3351
2/18/2015 22:00,0,3.000000501,0,0,112,413.9999994,141,685.0000004,3226
2/18/2015 23:00,0,1.999999656,0,0,114,452.9999994,141,685.0000004,3040
2/19/2015 0:00,0,4.000000329,0,0,112,430.9999996,142.0000001,685.0000004,3042
2/19/2015 1:00,0,10.00000031,0,0,110.9999999,452.9999994,141,686.0000002,2724
2/19/2015 2:00,0,4.000000329,0,0,110,505.0000006,139.9999999,687,2747
2/19/2015 3:00,0,4.000000329,0,0,110.9999999,496.0000002,139.9999999,688.9999996,2798
2/19/2015 4:00,0,7.999999641,0,0,110.9999999,522.0000008,139.9999999,691.0000001,2727
2/19/2015 5:00,0,11.00000014,0,0,110.9999999,474.9999992,139.9999999,690.0000003,2929
