,AHU1 Lighting,AHU2 Lighting,AHU3 Lighting,AHU4 Lighting,AHU1 Plugs,AHU2 Plugs,AHU3 Plugs,AHU4 Plugs,Trans Fan,Ext Lights
5/15/2015 14:00,0.165,0.909,0.304,0,0.725,1.176,0.468,0.7,0.009569378,0.016730664
5/15/2015 15:00,0.183,0.904,0.355,0,0.757,1.234,0.418,0.699,0.007177033,0.016730664
5/15/2015 16:00,0.165,0.911,0.356,0,0.754,1.2,0.456,0.702,0.009569378,0.065002743
5/15/2015 17:00,0.185,0.902,0.35,0,0.772,1.095,0.426,0.703,0.009569378,0.84366429
5/15/2015 18:00,0.166,0.934,0.356,0,0.734,1.214,0.436,0.698,0.011961722,0.791552386
5/15/2015 19:00,0.183,0.398,0.265,0,0.696,0.816,0.156,0.699,0.880382775,0.742731761
5/15/2015 20:00,0.001,0,0.002,0,0.653,0.382,0.151,0.689,0.887559809,0.72627537
5/15/2015 21:00,0,0,0,0,0.643,0.329,0.151,0.689,0.885167464,0.769336259
5/15/2015 22:00,0,0,0,0,0.641,0.363,0.148,0.689,0.892344498,0.745200219
5/15/2015 23:00,0,0,0,0,0.632,0.306,0.15,0.689,0.892344498,0.787986835
5/16/2015 0:00,0.018,0,0.001,0,0.632,0.363,0.149,0.689,0.894736842,0.832419089
5/16/2015 1:00,0,0,0,0,0.631,0.306,0.147,0.689,0.892344498,0.841195831
5/16/2015 2:00,0,0,0,0,0.629,0.362,0.147,0.689,0.897129187,0.907844213
5/16/2015 3:00,0,0,0,0,0.63,0.304,0.147,0.689,0.889952153,0.916895228
5/16/2015 4:00,0.028,0,0.001,0,0.631,0.348,0.147,0.69,0.887559809,0.339550192
5/16/2015 5:00,0,0,0,0,0.637,0.32,0.147,0.689,0.88277512,0.012616566
5/16/2015 6:00,0,0,0,0,0.631,0.333,0.147,0.689,0.885167464,0.016730664
5/16/2015 7:00,0.006,0.009,0.001,0,0.644,0.796,0.35,0.697,0.885167464,0.016730664
5/16/2015 8:00,0.202,0.452,0.24,0,0.649,1.129,0.37,0.701,0.88277512,0.016730664
5/16/2015 9:00,0.204,0.896,0.33,0,0.769,1.294,0.405,0.703,0.04784689,0.017004937
5/16/2015 10:00,0.204,0.907,0.327,0,0.773,1.363,0.434,0.701,0.009569378,0.013713659
5/16/2015 11:00,0.177,0.904,0.338,0,0.761,1.332,0.436,0.689,0.007177033,0.016730664
5/16/2015 12:00,0.149,0.893,0.311,0,0.776,1.31,0.434,0.701,0.009569378,0.016730664
5/16/2015 13:00,0.146,0.903,0.328,0,0.773,1.255,0.352,0.704,0.009569378,0.016730664
5/16/2015 14:00,0.148,0.907,0.315,0,0.756,1.245,0.465,0.699,0.007177033,0.016730664
5/16/2015 15:00,0.138,0.91,0.353,0,0.747,1.126,0.339,0.699,0.009569378,0.061437191
5/16/2015 16:00,0.214,0.748,0.298,0,0.702,1.104,0.343,0.701,0.009569378,0.012342293
5/16/2015 17:00,0.003,0.009,0.003,0,0.687,0.753,0.148,0.698,0.21291866,0.81349424
5/16/2015 18:00,0.078,0.185,0.097,0,0.684,0.391,0.163,0.696,0.889952153,0.743006034
5/16/2015 19:00,0.088,0,0.098,0,0.641,0.305,0.149,0.696,0.880382775,0.771256171
5/16/2015 20:00,0,0,0,0,0.641,0.341,0.152,0.691,0.887559809,0.764947888
5/16/2015 21:00,0,0,0,0,0.637,0.292,0.151,0.689,0.887559809,0.780032913
5/16/2015 22:00,0,0,0,0,0.634,0.327,0.148,0.689,0.892344498,0.758091059
5/16/2015 23:00,0,0,0,0,0.631,0.302,0.149,0.689,0.892344498,0.784421284
5/17/2015 0:00,0,0,0,0,0.661,0.338,0.193,0.689,0.899521531,0.843390016
5/17/2015 1:00,0,0,0,0,0.628,0.329,0.147,0.689,0.88277512,0.890016456
5/17/2015 2:00,0,0,0,0,0.628,0.29,0.147,0.69,0.880382775,0.926220516
5/17/2015 3:00,0,0,0,0,0.627,0.337,0.147,0.69,0.88277512,0.938014262
5/17/2015 4:00,0,0,0,0,0.628,0.289,0.147,0.69,0.880382775,0.118486012
5/17/2015 5:00,0,0,0,0,0.629,0.337,0.147,0.69,0.88277512,0.012616566
5/17/2015 6:00,0,0,0,0,0.63,0.291,0.149,0.691,0.88277512,0.016730664
5/17/2015 7:00,0,0,0,0,0.637,0.305,0.15,0.696,0.880382775,0.016730664
5/17/2015 8:00,0,0,0,0,0.638,0.325,0.147,0.697,0.88277512,0.017004937
5/17/2015 9:00,0,0,0,0,0.639,0.289,0.148,0.697,0.892344498,0.017004937
5/17/2015 10:00,0,0,0,0,0.648,0.337,0.149,0.698,0.892344498,0.029621503
5/17/2015 11:00,0,0,0,0,0.653,0.291,0.15,0.699,0.885167464,0.016730664
5/17/2015 12:00,0,0,0,0,0.646,0.339,0.147,0.699,0.887559809,0.017004937
5/17/2015 13:00,0,0,0,0,0.648,0.29,0.152,0.698,0.894736842,0.017004937
5/17/2015 14:00,0.014,0,0,0,0.656,0.331,0.147,0.699,0.887559809,0.057048821
5/17/2015 15:00,0.031,0,0.001,0,0.649,0.296,0.149,0.699,0.880382775,0.016730664
5/17/2015 16:00,0,0,0,0,0.649,0.31,0.149,0.704,0.880382775,0.012342293
5/17/2015 17:00,0.017,0,0,0,0.643,0.318,0.146,0.701,0.885167464,0.807185957
5/17/2015 18:00,0.032,0,0.001,0,0.637,0.289,0.147,0.699,0.889952153,0.809105869
5/17/2015 19:00,0,0,0,0,0.652,0.338,0.147,0.702,0.885167464,0.7668678
5/17/2015 20:00,0,0,0,0,0.642,0.291,0.151,0.694,0.889952153,0.717772902
5/17/2015 21:00,0,0,0,0,0.639,0.417,0.149,0.696,0.892344498,0.750685683
5/17/2015 22:00,0,0,0,0,0.636,0.321,0.148,0.695,0.897129187,0.764399342
5/17/2015 23:00,0,0,0,0,0.63,0.29,0.147,0.695,0.892344498,0.814042787
5/18/2015 0:00,0,0,0,0,0.629,0.337,0.147,0.695,0.887559809,0.856555129
5/18/2015 1:00,0,0,0,0,0.629,0.29,0.147,0.693,0.892344498,0.896324739
5/18/2015 2:00,0,0,0,0,0.629,0.337,0.147,0.689,0.894736842,0.88946791
5/18/2015 3:00,0,0,0,0,0.63,0.289,0.147,0.689,0.892344498,0.928963247
5/18/2015 4:00,0,0,0,0,0.629,0.315,0.147,0.689,0.880382775,0.375205705
5/18/2015 5:00,0,0,0,0,0.633,0.311,0.149,0.689,0.875598086,0.012616566
5/18/2015 6:00,0,0,0,0,0.633,0.289,0.146,0.692,0.877990431,0.012616566
5/18/2015 7:00,0.024,0.038,0.002,0,0.642,0.886,0.36,0.696,0.4784689,0.012616566
5/18/2015 8:00,0.199,0.828,0.241,0,0.68,1.247,0.341,0.701,0.007177033,0.012616566
5/18/2015 9:00,0.189,0.892,0.253,0,0.762,1.279,0.348,0.702,0.009569378,0.012616566
5/18/2015 10:00,0.178,0.893,0.292,0,0.738,1.281,0.399,0.699,0.007177033,0.012616566
5/18/2015 11:00,0.168,0.896,0.259,0,0.729,1.362,0.404,0.7,0.009569378,0.012616566
5/18/2015 12:00,0.125,0.866,0.288,0,0.735,1.351,0.369,0.7,0.009569378,0.012616566
5/18/2015 13:00,0.138,0.901,0.295,0,0.763,1.382,0.364,0.699,0.007177033,0.012616566
5/18/2015 14:00,0.139,0.881,0.283,0,0.739,1.33,0.396,0.7,0.009569378,0.054854635
5/18/2015 15:00,0.143,0.898,0.248,0,0.734,1.372,0.356,0.698,0.007177033,0.012616566
5/18/2015 16:00,0.174,0.911,0.282,0,0.777,1.209,0.398,0.703,0.009569378,0.012342293
5/18/2015 17:00,0.176,0.889,0.35,0,0.749,1.174,0.327,0.703,0.009569378,0.695556775
5/18/2015 18:00,0.165,0.875,0.331,0,0.714,1.161,0.348,0.699,0.007177033,0.730389468
5/18/2015 19:00,0.165,0.534,0.234,0,0.713,0.791,0.165,0.696,0.009569378,0.738069117
5/18/2015 20:00,0.001,0,0.002,0,0.681,0.406,0.151,0.694,0.777511962,0.79621503
5/18/2015 21:00,0,0,0,0,0.666,0.348,0.149,0.69,0.892344498,0.781130005
5/18/2015 22:00,0,0,0,0,0.65,0.348,0.149,0.69,0.892344498,0.804168952
5/18/2015 23:00,0.022,0,0,0,0.65,0.364,0.148,0.69,0.897129187,0.815139879
5/19/2015 0:00,0.002,0,0,0,0.642,0.316,0.148,0.691,0.899521531,0.885628086
5/19/2015 1:00,0.033,0,0.001,0,0.642,0.386,0.147,0.69,0.892344498,0.882062534
5/19/2015 2:00,0.003,0,0,0,0.642,0.354,0.147,0.69,0.892344498,0.8946791
5/19/2015 3:00,0,0,0,0,0.645,0.326,0.147,0.689,0.892344498,0.925946242
5/19/2015 4:00,0,0,0,0,0.644,0.384,0.147,0.689,0.885167464,0.162095447
5/19/2015 5:00,0.027,0,0,0,0.643,0.329,0.147,0.691,0.870813397,0.012616566
5/19/2015 6:00,0.017,0,0.001,0,0.65,0.341,0.148,0.691,0.877990431,0.012616566
5/19/2015 7:00,0.004,0.02,0.002,0,0.656,0.881,0.33,0.696,0.267942584,0.012616566
5/19/2015 8:00,0.178,0.851,0.297,0,0.655,1.213,0.351,0.699,0.007177033,0.017004937
5/19/2015 9:00,0.183,0.872,0.331,0,0.725,1.253,0.358,0.704,0.009569378,0.01727921
5/19/2015 10:00,0.176,0.885,0.336,0,0.727,1.248,0.469,0.701,0.009569378,0.017004937
5/19/2015 11:00,0.19,0.889,0.315,0,0.787,1.306,0.384,0.703,0.007177033,0.017004937
5/19/2015 12:00,0.15,0.903,0.298,0,0.723,1.498,0.453,0.704,0.009569378,0.017004937
5/19/2015 13:00,0.129,0.902,0.347,0,0.749,1.446,0.405,0.705,0.009569378,0.017004937
5/19/2015 14:00,0.152,0.901,0.325,0,0.724,1.492,0.458,0.701,0.007177033,0.016730664
5/19/2015 15:00,0.176,0.907,0.316,0,0.758,1.258,0.383,0.701,0.009569378,0.012342293
5/19/2015 16:00,0.149,0.906,0.355,0,0.763,1.33,0.436,0.702,0.009569378,0.012342293
5/19/2015 17:00,0.128,0.904,0.334,0,0.747,1.091,0.357,0.703,0.007177033,0.778661547
5/19/2015 18:00,0.165,0.895,0.335,0,0.72,1.138,0.368,0.703,0.009569378,0.769884805
5/19/2015 19:00,0.164,0.362,0.221,0,0.702,0.9,0.156,0.706,0.009569378,0.780855732
5/19/2015 20:00,0.001,0.021,0.001,0,0.687,0.49,0.153,0.698,0.614832536,0.76083379
5/19/2015 21:00,0,0.021,0,0,0.659,0.385,0.161,0.691,0.894736842,0.769336259
5/19/2015 22:00,0,0.021,0,0,0.648,0.425,0.153,0.692,0.892344498,0.811848601
5/19/2015 23:00,0,0.021,0,0,0.646,0.346,0.16,0.691,0.894736842,0.801700494
5/20/2015 0:00,0.024,0.021,0.001,0,0.644,0.406,0.16,0.691,0.887559809,0.86697751
5/20/2015 1:00,0.007,0.021,0,0,0.644,0.357,0.16,0.692,0.889952153,0.907021393
5/20/2015 2:00,0,0.021,0,0,0.643,0.404,0.16,0.692,0.894736842,0.919089413
5/20/2015 3:00,0,0.021,0,0,0.647,0.376,0.16,0.693,0.894736842,0.941031267
5/20/2015 4:00,0.014,0.021,0.001,0,0.646,0.353,0.16,0.693,0.866028708,0.210916072
5/20/2015 5:00,0.016,0.021,0,0,0.65,0.404,0.16,0.692,0.861244019,0.012342293
5/20/2015 6:00,0,0.021,0,0,0.651,0.339,0.159,0.695,0.875598086,0.016730664
5/20/2015 7:00,0.021,0.022,0.002,0,0.66,0.871,0.344,0.699,0.349282297,0.017004937
5/20/2015 8:00,0.194,0.86,0.242,0,0.662,1.397,0.381,0.701,0.007177033,0.017004937
5/20/2015 9:00,0.192,0.884,0.323,0,0.757,1.345,0.362,0.706,0.009569378,0.017004937
5/20/2015 10:00,0.184,0.896,0.304,0,0.781,1.303,0.417,0.696,0.009569378,0.017004937
5/20/2015 11:00,0.157,0.9,0.284,0,0.778,1.524,0.436,0.696,0.007177033,0.017004937
5/20/2015 12:00,0.153,0.909,0.314,0,0.755,1.359,0.385,0.7,0.009569378,0.017004937
5/20/2015 13:00,0.154,0.933,0.28,0.033,0.747,1.159,0.416,0.696,0.009569378,0.017004937
5/20/2015 14:00,0.155,0.901,0.291,0,0.745,1.191,0.369,0.695,0.007177033,0.038946791
5/20/2015 15:00,0.151,0.894,0.338,0,0.767,1.184,0.417,0.697,0.009569378,0.016730664
5/20/2015 16:00,0.133,0.813,0.22,0.022,0.746,1.159,0.38,0.7,0.007177033,0.012616566
5/20/2015 17:00,0.129,0.786,0.209,0.011,0.734,1.139,0.415,0.699,0.009569378,0.851069665
5/20/2015 18:00,0.104,0.834,0.196,0,0.702,1.157,0.34,0.7,0.009569378,0.81952825
5/20/2015 19:00,0.202,0.537,0.244,0,0.695,0.812,0.15,0.701,0.007177033,0.727646736
5/20/2015 20:00,0.004,0,0.002,0,0.644,0.418,0.151,0.698,0.696172249,0.781130005
5/20/2015 21:00,0.109,0.471,0.159,0,0.645,0.38,0.162,0.697,0.889952153,0.744651673
5/20/2015 22:00,0.056,0.008,0.063,0,0.636,0.407,0.149,0.695,0.892344498,0.801974767
5/20/2015 23:00,0,0,0,0,0.631,0.329,0.149,0.694,0.894736842,0.840921558
5/21/2015 0:00,0,0,0,0,0.63,0.411,0.149,0.691,0.897129187,0.882336807
5/21/2015 1:00,0,0,0,0,0.629,0.329,0.147,0.689,0.892344498,0.906198574
5/21/2015 2:00,0.022,0,0.001,0,0.631,0.399,0.147,0.69,0.894736842,0.937191443
5/21/2015 3:00,0.002,0,0,0,0.629,0.329,0.147,0.69,0.894736842,0.93691717
5/21/2015 4:00,0,0,0,0,0.629,0.399,0.147,0.689,0.880382775,0.150575974
5/21/2015 5:00,0,0,0,0,0.632,0.328,0.147,0.688,0.868421053,0.012616566
5/21/2015 6:00,0,0,0,0,0.64,0.409,0.147,0.689,0.875598086,0.017004937
5/21/2015 7:00,0.009,0.026,0.001,0,0.635,0.796,0.345,0.694,0.468899522,0.01727921
5/21/2015 8:00,0.157,0.772,0.203,0,0.643,1.339,0.352,0.698,0.007177033,0.01727921
5/21/2015 9:00,0.112,0.798,0.229,0,0.708,1.313,0.38,0.701,0.009569378,0.017004937
5/21/2015 10:00,0.112,0.812,0.225,0,0.718,1.441,0.44,0.695,0.009569378,0.017004937
5/21/2015 11:00,0.129,0.814,0.24,0.014,0.733,1.486,0.4,0.695,0.007177033,0.017004937
5/21/2015 12:00,0.113,0.806,0.26,0.019,0.754,1.482,0.455,0.699,0.009569378,0.017004937
5/21/2015 13:00,0.112,0.81,0.224,0.055,0.741,1.417,0.366,0.693,0.009569378,0.017004937
5/21/2015 14:00,0.112,0.803,0.243,0.065,0.762,1.312,0.432,0.693,0.007177033,0.041140976
5/21/2015 15:00,0.119,0.806,0.256,0.065,0.751,1.315,0.394,0.695,0.009569378,0.016730664
5/21/2015 16:00,0.129,0.809,0.238,0.065,0.746,1.35,0.441,0.694,0.009569378,0.012616566
5/21/2015 17:00,0.181,0.79,0.284,0.065,0.744,1.171,0.401,0.695,0.009569378,0.818979704
5/21/2015 18:00,0.177,0.779,0.306,0.065,0.701,1.127,0.373,0.696,0.007177033,0.771804717
5/21/2015 19:00,0.17,0.236,0.209,0.04,0.691,0.826,0.15,0.689,0.011961722,0.771256171
5/21/2015 20:00,0.017,0.095,0.02,0,0.683,0.392,0.15,0.688,0.811004785,0.757542512
5/21/2015 21:00,0.15,0.583,0.214,0,0.674,0.377,0.168,0.691,0.892344498,0.744651673
5/21/2015 22:00,0,0,0,0,0.633,0.382,0.149,0.688,0.885167464,0.741086122
5/21/2015 23:00,0,0,0,0,0.633,0.325,0.147,0.688,0.894736842,0.803894679
5/22/2015 0:00,0,0,0,0,0.627,0.389,0.147,0.687,0.885167464,0.835436094
5/22/2015 1:00,0,0,0,0,0.63,0.368,0.147,0.685,0.894736842,0.906472847
5/22/2015 2:00,0,0,0,0,0.628,0.329,0.147,0.686,0.897129187,0.919912233
5/22/2015 3:00,0,0,0,0,0.628,0.379,0.147,0.686,0.897129187,0.939385628
5/22/2015 4:00,0,0,0,0,0.629,0.378,0.147,0.687,0.892344498,0.176357652
5/22/2015 5:00,0,0,0,0,0.634,0.331,0.147,0.686,0.885167464,0.012616566
5/22/2015 6:00,0,0,0,0,0.639,0.371,0.146,0.688,0.880382775,0.017004937
5/22/2015 7:00,0.002,0.021,0.002,0,0.647,0.84,0.332,0.693,0.61722488,0.017004937
5/22/2015 8:00,0.143,0.804,0.203,0,0.646,1.218,0.371,0.696,0.007177033,0.017004937
5/22/2015 9:00,0.125,0.794,0.213,0,0.729,1.346,0.342,0.703,0.009569378,0.017004937
5/22/2015 10:00,0.112,0.794,0.234,0,0.711,1.394,0.443,0.697,0.009569378,0.017004937
5/22/2015 11:00,0.13,0.804,0.251,0,0.75,1.208,0.441,0.699,0.007177033,0.017004937
5/22/2015 12:00,0.125,0.806,0.225,0,0.726,1.297,0.456,0.701,0.009569378,0.017004937
5/22/2015 13:00,0.12,0.807,0.227,0,0.733,1.311,0.448,0.7,0.009569378,0.016730664
5/22/2015 14:00,0.146,0.807,0.248,0,0.722,1.25,0.456,0.698,0.007177033,0.045255074
5/22/2015 15:00,0.13,0.807,0.274,0,0.744,1.207,0.499,0.705,0.009569378,0.016456391
5/22/2015 16:00,0.132,0.809,0.315,0,0.761,1.186,0.479,0.699,0.009569378,0.022216127
5/22/2015 17:00,0.2,0.827,0.314,0,0.744,1.135,0.417,0.702,0.007177033,0.864783324
5/22/2015 18:00,0.178,0.831,0.303,0,0.723,1.16,0.374,0.702,0.009569378,0.803346133
5/22/2015 19:00,0.165,0.416,0.221,0,0.705,0.844,0.145,0.693,0.040669856,0.741634668
5/22/2015 20:00,0.002,0.003,0.001,0,0.674,0.438,0.166,0.688,0.894736842,0.759188151
5/22/2015 21:00,0,0,0,0,0.646,0.402,0.136,0.688,0.889952153,0.73230938
5/22/2015 22:00,0,0,0,0,0.637,0.391,0.134,0.688,0.892344498,0.780307186
5/22/2015 23:00,0,0,0,0,0.632,0.382,0.134,0.688,0.887559809,0.819802523
5/23/2015 0:00,0,0,0,0,0.631,0.353,0.134,0.688,0.897129187,0.826659353
5/23/2015 1:00,0,0,0,0,0.651,0.399,0.163,0.688,0.88277512,0.913055403
5/23/2015 2:00,0,0,0,0,0.629,0.381,0.133,0.688,0.873205742,0.939385628
5/23/2015 3:00,0,0,0,0,0.629,0.376,0.133,0.689,0.875598086,0.938014262
5/23/2015 4:00,0,0,0,0,0.629,0.374,0.133,0.687,0.875598086,0.15112452
5/23/2015 5:00,0,0,0,0,0.628,0.374,0.133,0.689,0.875598086,0.012616566
5/23/2015 6:00,0,0,0,0,0.633,0.363,0.133,0.69,0.877990431,0.01727921
5/23/2015 7:00,0,0.007,0,0,0.655,0.812,0.318,0.696,0.875598086,0.01727921
5/23/2015 8:00,0.123,0.326,0.179,0,0.645,1.161,0.309,0.697,0.880382775,0.01727921
5/23/2015 9:00,0.159,0.829,0.268,0,0.702,1.516,0.429,0.707,0.880382775,0.01727921
5/23/2015 10:00,0.137,0.828,0.286,0,0.743,1.259,0.39,0.702,0.873205742,0.017004937
5/23/2015 11:00,0.131,0.775,0.283,0,0.74,1.244,0.369,0.702,0.870813397,0.017004937
5/23/2015 12:00,0.112,0.829,0.246,0,0.735,1.26,0.456,0.707,0.875598086,0.017004937
5/23/2015 13:00,0.112,0.818,0.226,0,0.705,1.371,0.381,0.701,0.875598086,0.016730664
5/23/2015 14:00,0.112,0.829,0.25,0,0.706,1.206,0.408,0.704,0.877990431,0.062260011
5/23/2015 15:00,0.129,0.834,0.244,0,0.713,1.148,0.421,0.703,0.885167464,0.016730664
5/23/2015 16:00,0.164,0.489,0.271,0,0.7,1.082,0.351,0.7,0.198564593,0.013713659
5/23/2015 17:00,0.002,0,0.002,0,0.679,0.809,0.147,0.699,0.889952153,0.824465167
5/23/2015 18:00,0,0,0,0,0.65,0.406,0.147,0.702,0.889952153,0.751782776
5/23/2015 19:00,0,0,0,0,0.645,0.378,0.147,0.696,0.887559809,0.721886999
5/23/2015 20:00,0,0,0,0,0.648,0.378,0.152,0.691,0.892344498,0.745748766
5/23/2015 21:00,0.068,0.352,0.111,0,0.641,0.391,0.164,0.695,0.88277512,0.734229292
5/23/2015 22:00,0.097,0.124,0.119,0,0.639,0.347,0.148,0.695,0.889952153,0.76247943
5/23/2015 23:00,0,0,0,0,0.632,0.363,0.147,0.694,0.892344498,0.79621503
5/24/2015 0:00,0,0,0,0,0.661,0.407,0.193,0.688,0.892344498,0.84805266
5/24/2015 1:00,0,0,0,0,0.63,0.382,0.148,0.688,0.880382775,0.889742183
5/24/2015 2:00,0,0,0,0,0.628,0.377,0.147,0.688,0.880382775,0.92402633
5/24/2015 3:00,0,0,0,0,0.628,0.344,0.147,0.689,0.887559809,0.934174438
5/24/2015 4:00,0,0,0,0,0.628,0.372,0.147,0.689,0.887559809,0.214481624
5/24/2015 5:00,0,0,0,0,0.629,0.37,0.147,0.689,0.889952153,0.012342293
5/24/2015 6:00,0,0,0,0,0.633,0.378,0.147,0.69,0.899521531,0.016730664
5/24/2015 7:00,0,0,0,0,0.636,0.37,0.147,0.694,0.894736842,0.017004937
5/24/2015 8:00,0,0,0,0,0.636,0.352,0.147,0.695,0.887559809,0.017004937
5/24/2015 9:00,0,0,0.001,0,0.639,0.365,0.147,0.697,0.887559809,0.017004937
5/24/2015 10:00,0,0,0,0,0.644,0.378,0.147,0.693,0.880382775,0.017004937
5/24/2015 11:00,0,0,0.001,0,0.643,0.388,0.149,0.694,0.875598086,0.017004937
5/24/2015 12:00,0.004,0,0.001,0,0.643,0.432,0.147,0.693,0.880382775,0.016730664
5/24/2015 13:00,0.014,0,0,0,0.641,0.396,0.147,0.693,0.870813397,0.016730664
5/24/2015 14:00,0,0,0,0,0.638,0.38,0.147,0.693,0.875598086,0.059791552
5/24/2015 15:00,0,0,0.001,0,0.64,0.363,0.147,0.692,0.880382775,0.020570488
5/24/2015 16:00,0,0,0,0,0.635,0.356,0.147,0.693,0.88277512,0.020296215
5/24/2015 17:00,0.018,0,0.001,0,0.637,0.366,0.147,0.692,0.889952153,0.824465167
5/24/2015 18:00,0,0,0.001,0,0.641,0.378,0.147,0.691,0.889952153,0.796763577
5/24/2015 19:00,0,0,0,0,0.637,0.379,0.147,0.689,0.76076555,0.747394405
5/24/2015 20:00,0,0,0.001,0,0.645,0.377,0.151,0.689,0.88277512,0.712561711
5/24/2015 21:00,0,0,0,0,0.634,0.351,0.151,0.684,0.885167464,0.775644542
5/24/2015 22:00,0,0,0,0,0.63,0.371,0.149,0.685,0.892344498,0.769610532
5/24/2015 23:00,0,0,0,0,0.632,0.372,0.148,0.685,0.889952153,0.768239166
5/25/2015 0:00,0,0,0,0,0.63,0.379,0.148,0.684,0.885167464,0.853263851
5/25/2015 1:00,0,0,0,0,0.63,0.377,0.147,0.685,0.889952153,0.849972573
5/25/2015 2:00,0,0,0,0,0.627,0.355,0.147,0.685,0.892344498,0.904552935
5/25/2015 3:00,0,0,0,0,0.628,0.353,0.147,0.687,0.892344498,0.913329676
5/25/2015 4:00,0,0,0,0,0.628,0.386,0.147,0.686,0.875598086,0.241908941
5/25/2015 5:00,0,0,0,0,0.628,0.372,0.147,0.687,0.877990431,0.012342293
5/25/2015 6:00,0,0,0,0,0.631,0.368,0.147,0.687,0.88277512,0.012616566
5/25/2015 7:00,0.019,0.002,0.002,0,0.64,0.872,0.346,0.694,0.282296651,0.012616566
5/25/2015 8:00,0.13,0.068,0.124,0,0.638,1.066,0.321,0.694,0.009569378,0.012616566
5/25/2015 9:00,0.112,0.057,0.125,0,0.646,1.094,0.264,0.695,0.007177033,0.012616566
5/25/2015 10:00,0.112,0.061,0.125,0,0.644,1.118,0.254,0.693,0.009569378,0.012616566
5/25/2015 11:00,0.13,0.08,0.125,0,0.653,1.056,0.287,0.695,0.007177033,0.012342293
5/25/2015 12:00,0.112,0.082,0.125,0,0.649,1.077,0.291,0.695,0.009569378,0.012342293
5/25/2015 13:00,0.112,0.083,0.125,0,0.642,1.093,0.259,0.694,0.009569378,0.012616566
5/25/2015 14:00,0.112,0.077,0.125,0,0.658,1.075,0.266,0.695,0.007177033,0.025507405
5/25/2015 15:00,0.112,0.072,0.125,0,0.661,1.081,0.266,0.695,0.009569378,0.016456391
5/25/2015 16:00,0.118,0.062,0.125,0,0.689,1.07,0.306,0.698,0.007177033,0.040043884
5/25/2015 17:00,0.123,0.047,0.125,0,0.672,1.005,0.263,0.695,0.009569378,0.800054855
5/25/2015 18:00,0.165,0.044,0.162,0,0.642,0.998,0.264,0.697,0.009569378,0.735600658
5/25/2015 19:00,0.164,0,0.183,0,0.647,0.823,0.147,0.698,0.007177033,0.752879868
5/25/2015 20:00,0.001,0,0.002,0,0.641,0.4,0.149,0.689,0.868421053,0.741086122
5/25/2015 21:00,0,0,0,0,0.634,0.341,0.149,0.688,0.889952153,0.774547449
5/25/2015 22:00,0,0,0,0,0.63,0.377,0.147,0.688,0.885167464,0.803346133
5/25/2015 23:00,0,0,0,0,0.631,0.379,0.147,0.689,0.887559809,0.8496983
5/26/2015 0:00,0,0,0,0,0.629,0.382,0.148,0.688,0.897129187,0.835436094
5/26/2015 1:00,0,0,0,0,0.629,0.348,0.148,0.688,0.885167464,0.888370817
5/26/2015 2:00,0,0,0,0,0.629,0.361,0.147,0.688,0.889952153,0.92402633
5/26/2015 3:00,0,0,0,0,0.629,0.482,0.147,0.689,0.887559809,0.931157433
5/26/2015 4:00,0,0,0,0,0.63,0.361,0.147,0.689,0.873205742,0.190345584
5/26/2015 5:00,0,0,0,0,0.629,0.379,0.146,0.688,0.870813397,0.012616566
5/26/2015 6:00,0,0,0,0,0.645,0.379,0.146,0.69,0.875598086,0.012616566
5/26/2015 7:00,0.004,0.018,0.002,0,0.64,0.836,0.331,0.695,0.30861244,0.012616566
5/26/2015 8:00,0.151,0.67,0.213,0,0.657,1.284,0.368,0.697,0.009569378,0.016730664
5/26/2015 9:00,0.138,0.802,0.25,0,0.72,1.265,0.386,0.703,0.007177033,0.017004937
5/26/2015 10:00,0.129,0.797,0.273,0,0.741,1.24,0.457,0.698,0.009569378,0.017004937
5/26/2015 11:00,0.133,0.804,0.28,0,0.728,1.352,0.367,0.698,0.009569378,0.017004937
5/26/2015 12:00,0.118,0.785,0.231,0,0.698,1.504,0.448,0.703,0.007177033,0.017004937
5/26/2015 13:00,0.112,0.809,0.216,0,0.738,1.314,0.391,0.697,0.009569378,0.016730664
5/26/2015 14:00,0.112,0.789,0.216,0.015,0.737,1.261,0.368,0.696,0.009569378,0.034284147
5/26/2015 15:00,0.13,0.803,0.238,0,0.721,1.383,0.458,0.7,0.007177033,0.018376303
5/26/2015 16:00,0.114,0.803,0.258,0,0.722,1.215,0.39,0.702,0.009569378,0.05266045
5/26/2015 17:00,0.131,0.798,0.249,0,0.709,1.25,0.419,0.701,0.009569378,0.83763028
5/26/2015 18:00,0.15,0.814,0.265,0,0.697,1.204,0.363,0.699,0.007177033,0.7668678
5/26/2015 19:00,0.164,0.24,0.244,0,0.682,0.808,0.148,0.699,0.009569378,0.73230938
5/26/2015 20:00,0.002,0,0.001,0,0.688,0.435,0.174,0.694,0.744019139,0.755348327
5/26/2015 21:00,0.148,0.689,0.22,0,0.687,0.37,0.168,0.695,0.892344498,0.795392211
5/26/2015 22:00,0.018,0.004,0.02,0,0.673,0.378,0.151,0.691,0.887559809,0.77975864
5/26/2015 23:00,0,0,0,0,0.643,0.379,0.152,0.693,0.892344498,0.865057597
5/27/2015 0:00,0,0,0,0,0.629,0.351,0.152,0.695,0.889952153,0.890839276
5/27/2015 1:00,0,0,0,0,0.627,0.354,0.151,0.695,0.892344498,0.908667032
